SpecCode,Genus,Species,SpeciesRefNo,FBname
54360,Starksia,cremnobates,9290.0,Fugitive blenny
48257,Starksia,culebrae,13442.0,
47272,Starksia,elongata,50108.0,Elongate blenny
27685,Starksia,fasciata,50108.0,Blackbar blenny
46693,Starksia,fulva,11482.0,Yellow blenny
46695,Starksia,galapagensis,11482.0,Galapagos blenny
54361,Starksia,grammilaga,9290.0,Pinstriped blenny
65914,Starksia,greenfieldi,86414.0,
62530,Starksia,guadalupae,52299.0,Guadalupe blenny
47273,Starksia,guttata,13442.0,Spotted blenny
23736,Starksia,hassi,50108.0,Ringed blenny
54362,Starksia,hoesei,9290.0,Hose blenny
65915,Starksia,langi,86414.0,
16466,Starksia,lepicoelia,5521.0,Blackcheek blenny
54363,Starksia,lepidogaster,9290.0,Scalybelly blenny
61473,Starksia,leucovitta,50108.0,Whitesaddle blenny
61474,Starksia,melasma,50108.0,Black spot blenny
61475,Starksia,multilepis,50108.0,Manyscaled blenny
16467,Starksia,nanodes,5521.0,
47271,Starksia,occidentalis,13442.0,Occidental blenny
3750,Starksia,ocellata,7251.0,Checkered blenny
46697,Starksia,posthon,11482.0,Brown-spotted blenny
61476,Starksia,rava,50108.0,Tawny blenny
65913,Starksia,robertsoni,86414.0,Panama blackcheek shy blenny
65909,Starksia,sangreyae,86414.0,
61477,Starksia,sella,50108.0,Darksaddle blenny
27236,Starksia,sluiteri,50108.0,Chessboard blenny
61479,Starksia,smithvanizi,50108.0,Brokenbar blenny
46699,Starksia,spinipenis,11482.0,Phallic blenny
69045,Starksia,splendens,121206.0,
65910,Starksia,springeri,86414.0,
3751,Starksia,starcki,50108.0,Key blenny
48258,Starksia,variabilis,13442.0,
65911,Starksia,weigti,86414.0,
65912,Starksia,williamsi,86414.0,
57927,Starksia,y-lineata,50108.0,Forked bar blenny
47397,Stathmonotus,culebrai,11482.0,Panamanian worm blenny
16458,Stathmonotus,gymnodermis,5521.0,Naked blenny
3752,Stathmonotus,hemphillii,7251.0,Blackbelly blenny
54350,Stathmonotus,lugubris,9285.0,Mexican worm blenny
46788,Stathmonotus,sinuscalifornici,11482.0,California worm blenny
3753,Stathmonotus,stahli,7251.0,Eelgrass blenny
66056,Stathmonotus,tekla,82814.0,
53644,Stauroglanis,gouldingi,52491.0,Ghost candiru
59985,Steatocranus,bleheri,42983.0,
8864,Steatocranus,casuarius,5696.0,Lionhead cichlid
8865,Steatocranus,gibbiceps,5696.0,
8866,Steatocranus,glaber,5696.0,
8868,Steatocranus,mpozoensis,5696.0,
8869,Steatocranus,rouxi,5696.0,
8871,Steatocranus,tinanti,5696.0,
8872,Steatocranus,ubanguiensis,5696.0,
48119,Steatogenys,duidae,26457.0,
12223,Steatogenys,elegans,26457.0,Barred knifefish
62263,Steatogenys,ocellatus,51263.0,
61091,Steeneichthys,nativitatus,46206.0,Christmas longfin
14985,Steeneichthys,plesiopsus,7300.0,Steene's prettyfin
12509,Stegastes,acapulcoensis,7247.0,Acapulco major
12416,Stegastes,adustus,7247.0,Dusky damselfish
4340,Stegastes,albifasciatus,510.0,Whitebar gregory
12510,Stegastes,arcifrons,7247.0,Island major
12511,Stegastes,baldwini,7247.0,Baldwin's major
14285,Stegastes,beebei,28023.0,Southern whitetail major
3649,Stegastes,diencaeus,7247.0,Longfin damselfish
12512,Stegastes,flavilatus,7247.0,Beaubrummel
3650,Stegastes,fuscus,7247.0,Brazilian damsel
12513,Stegastes,imbricatus,7247.0,Cape Verde gregory
5712,Stegastes,lacrymatus,7247.0,Whitespotted devil
12514,Stegastes,leucorus,7247.0,Whitetail major
3651,Stegastes,leucostictus,7247.0,Beaugregory
4350,Stegastes,limbatus,510.0,Ebony gregory
58951,Stegastes,lividus,39287.0,
61076,Stegastes,lubbocki,123407.0,Lubbock's gregory
4352,Stegastes,nigricans,510.0,Dusky farmerfish
12515,Stegastes,otophorus,7247.0,Freshwater gregory
3652,Stegastes,partitus,7247.0,Bicolor damselfish
4354,Stegastes,pelicieri,510.0,Mauritian gregory
12417,Stegastes,pictus,7247.0,Yellowtip damselfish
3653,Stegastes,planifrons,7247.0,Threespot damselfish
4351,Stegastes,punctatus,510.0,Blunt snout gregory
12516,Stegastes,rectifraenum,7247.0,Cortez damselfish
12517,Stegastes,redemptus,7247.0,Clarion major
12518,Stegastes,rocasensis,7247.0,Rocas gregory
12519,Stegastes,sanctaehelenae,7247.0,
61077,Stegastes,uenfi,46206.0,
3654,Stegastes,variabilis,7247.0,Cocoa damselfish
67997,Stegastes,xanthurus,95977.0,
48759,Stegophilus,insidiosus,39970.0,
48762,Stegophilus,panzeri,6868.0,
48765,Stegophilus,septentrionalis,6868.0,
52940,Stegostenopos,cryptogenes,33194.0,
5374,Stegostoma,tigrinum,125658.0,Zebra shark
1829,Steindachneria,argentea,1371.0,Luminous hake
48549,Steindachneridion,amblyurum,58032.0,
48550,Steindachneridion,doceanum,56935.0,
62703,Steindachneridion,melanodermatum,56935.0,
48552,Steindachneridion,parahybae,6868.0,
63116,Steindachneridion,punctatum,56935.0,
48553,Steindachneridion,scriptum,58032.0,
53119,Steindachnerina,amazonica,30554.0,
23283,Steindachnerina,argentea,30554.0,Stout sardine
53121,Steindachnerina,atratoensis,30554.0,
23441,Steindachnerina,bimaculata,30554.0,
51882,Steindachnerina,binotata,30554.0,
51884,Steindachnerina,biornata,30554.0,
53118,Steindachnerina,brevipinna,30554.0,
51881,Steindachnerina,conspersa,30554.0,
53114,Steindachnerina,dobula,30554.0,
53116,Steindachnerina,elegans,30554.0,
52501,Steindachnerina,fasciata,30554.0,
52648,Steindachnerina,gracilis,30554.0,
51885,Steindachnerina,guentheri,30554.0,
51886,Steindachnerina,hypostoma,30554.0,
52540,Steindachnerina,insculpta,30554.0,
51883,Steindachnerina,leucisca,30554.0,
64884,Steindachnerina,notograptos,80500.0,
53123,Steindachnerina,notonota,30554.0,
52649,Steindachnerina,planiventris,30554.0,
53127,Steindachnerina,pupula,30554.0,
52650,Steindachnerina,quasimodoi,27925.0,
66396,Steindachnerina,seriata,88964.0,
27829,Steindachnerina,varii,12225.0,
51872,Stelgistrum,beringianum,6876.0,
61287,Stelgistrum,concinnum,43939.0,Largeplate sculpin
23914,Stelgistrum,stejnegeri,559.0,
4172,Stellerina,xyosterna,2850.0,Pricklebreast poacher
59494,Stellifer,brasiliensis,40966.0,
69566,Stellifer,cervigoni,125562.0,Black gill stardrum
14666,Stellifer,chaoi,9626.0,
14077,Stellifer,chrysoleuca,9118.0,Shortnose stardrum
69567,Stellifer,collettei,125562.0,Bigmouth stardrum
7332,Stellifer,colonensis,5217.0,Stardrum
52894,Stellifer,ephelis,26282.0,
14079,Stellifer,ericymba,9118.0,Hollow stardrum
14083,Stellifer,fuerthii,11482.0,White stardrum
69571,Stellifer,gomezi,125562.0,
1192,Stellifer,griseus,9626.0,Gray stardrum
14084,Stellifer,illecebrosus,9118.0,Silver stardrum
1193,Stellifer,lanceolatus,7251.0,American stardrum
69568,Stellifer,macallisteri,125562.0,Caribbean stardrum
14669,Stellifer,magoi,9626.0,
14085,Stellifer,mancorensis,9118.0,Smooth stardrum
14086,Stellifer,melanocheir,9118.0,Black stardrum
69569,Stellifer,menezesi,125562.0,Brazilian stardrum
1194,Stellifer,microps,9626.0,Smalleye stardrum
14087,Stellifer,minor,9118.0,Minor stardrum
69570,Stellifer,musicki,125562.0,Bigeye stardrum
14677,Stellifer,naso,9626.0,
14088,Stellifer,oscitans,9118.0,Yawning stardrum
14089,Stellifer,pizarroensis,9118.0,Pizzaro stardrum
1186,Stellifer,punctatissimus,3702.0,Spotted croaker
1196,Stellifer,rastrifer,9626.0,Rake stardrum
14681,Stellifer,stellifer,9626.0,Little croaker
14682,Stellifer,venezuelae,9626.0,
61340,Stellifer,walkeri,46206.0,Professor stardrum
61339,Stellifer,wintersteenorum,46206.0,Amigo stardrum
14090,Stellifer,zestocarus,9118.0,Softhead stardrum
7478,Stemonidium,hypomelas,5237.0,Black serrivomerid eel
58763,Stemonosudis,bullisi,37039.0,
58875,Stemonosudis,distans,39813.0,
10272,Stemonosudis,elegans,4056.0,Tailspot barracudina
63603,Stemonosudis,elongata,127467.0,
16594,Stemonosudis,gracilis,4473.0,
16595,Stemonosudis,intermedia,4473.0,
16727,Stemonosudis,macrura,7300.0,
58876,Stemonosudis,miscella,40966.0,
49273,Stemonosudis,molesta,5755.0,
70053,Stemonosudis,multifasciata,121607.0,Multi-blotch barracudina
70052,Stemonosudis,retrodorsalis,121607.0,Back-fin barracudina
10432,Stemonosudis,rothschildi,121607.0,Rothschild's barracudina
16597,Stemonosudis,siliquiventer,4473.0,
70479,Stemonosudis,similis,52915.0,Indonesian slender barracudina
7303,Stenatherina,panatela,1602.0,Panatella silverside
2737,Stenobrachius,leucopsarus,2850.0,Northern lampfish
17406,Stenobrachius,nannochir,5572.0,Garnet lanternfish
2692,Stenodus,leucichthys,4779.0,Sheefish
66490,Stenodus,nelma,59043.0,
58657,Stenogobius,alleni,34009.0,
26585,Stenogobius,beauforti,34009.0,Beaufort's goby
25111,Stenogobius,blokzeyli,7050.0,
58611,Stenogobius,caudimaculosus,34009.0,
58613,Stenogobius,fehlmanni,34009.0,
9997,Stenogobius,genivittatus,34009.0,Chinstripe goby
9998,Stenogobius,gymnopomus,4343.0,
56268,Stenogobius,hawaiiensis,33984.0,
58614,Stenogobius,hoesei,34009.0,
25113,Stenogobius,ingeri,7050.0,
64552,Stenogobius,keletaona,78217.0,Keletaona's Goby
9999,Stenogobius,kenyae,4343.0,Africa rivergoby
27575,Stenogobius,kyphosus,7223.0,
26586,Stenogobius,lachneri,2847.0,Bintuni goby
25246,Stenogobius,laterisquamatus,2847.0,
58606,Stenogobius,macropterus,34009.0,
58641,Stenogobius,marinus,34009.0,
58610,Stenogobius,marqueti,48622.0,
58095,Stenogobius,mekongensis,34009.0,
25114,Stenogobius,ophthalmoporus,34009.0,
58653,Stenogobius,polyzona,34009.0,Chinestripe goby
58607,Stenogobius,psilosinionus,34009.0,
58656,Stenogobius,randalli,34009.0,
58612,Stenogobius,squamosus,34009.0,
64167,Stenogobius,watsoni,77028.0,
60781,Stenogobius,yateiensis,48272.0,Yaté's goby
58652,Stenogobius,zurstrasseni,34009.0,
49665,Stenolebias,bellus,36579.0,
49666,Stenolebias,damascenoi,36579.0,
65948,Stenolicmus,ix,86403.0,
58371,Stenolicmus,sarmientoi,39970.0,
67746,Stenorynchoacrum,xijiangensis,95674.0,
1234,Stenotomus,caprinus,7251.0,Longspine porgy
452,Stenotomus,chrysops,7251.0,Scup
54055,Stephanoberyx,monae,31275.0,
7843,Stephanolepis,aurata,4421.0,Porky
531,Stephanolepis,cirrhifer,559.0,Threadsail filefish
14343,Stephanolepis,diaspros,3467.0,Reticulated leatherjacket
4281,Stephanolepis,hispida,3592.0,Planehead filefish
1195,Stephanolepis,setifer,35505.0,Pygmy filefish
23382,Stereolepis,doederleini,559.0,Striped giant seabass
3310,Stereolepis,gigas,2850.0,Giant seabass
67010,Sternarchella,calhamazon,126780.0,
27189,Sternarchella,duccis,126780.0,
69800,Sternarchella,orinoco,126780.0,
47921,Sternarchella,orthos,126780.0,
69789,Sternarchella,patriciae,126780.0,
27188,Sternarchella,raptor,126780.0,
69790,Sternarchella,rex,126780.0,
48027,Sternarchella,schotti,126780.0,
65505,Sternarchorhynchus,kokraimoro,84053.0,Kokraimoro tube-snouted ghost knifefish
65507,Sternarchorhynchus,mareikeae,84053.0,Mareike’s tube-snouted ghost knifefish
65508,Sternarchorhynchus,marreroi,84053.0,Marrero’s tube-snouted ghost knifefish
65509,Sternarchorhynchus,mendesi,84053.0,Mendes’ tube-snouted ghost knifefish
57651,Sternarchorhynchus,mesensis,84053.0,Mesensis tube-snouted ghost knifefish
65510,Sternarchorhynchus,montanus,84053.0,Montanus tube-snouted ghost knifefish
48067,Sternarchorhynchus,mormyrus,84053.0,Mormyrus tube-snouted ghost knifefish
28042,Sternarchorhynchus,oxyrhynchus,84053.0,Oxyrhynchus tube-snouted ghost knifefish
65511,Sternarchorhynchus,retzeri,84053.0,Retzer’s tube-snouted ghost knifefish
47945,Sternarchorhynchus,roseni,84053.0,Rosen’s tube-snouted ghost knifefish
65516,Sternarchorhynchus,schwassmanni,84053.0,
62719,Sternarchorhynchus,severii,84053.0,Severi’s tube-snouted ghost knifefish
65517,Sternarchorhynchus,starksi,84053.0,Stark’s tube-snouted ghost knifefish
65518,Sternarchorhynchus,stewarti,84053.0,Stewart’s tube-snouted ghost knifefish
65519,Sternarchorhynchus,taphorni,84053.0,Taphorn’s tube-snouted ghost knifefish
65521,Sternarchorhynchus,villasboasi,84053.0,Villasboas’ tube-snouted ghost knifefish
65520,Sternarchorhynchus,yepezi,84053.0,Yepez’ tube-snouted ghost knifefish
7389,Sternoptyx,diaphana,4462.0,Diaphanous hatchet fish
16716,Sternoptyx,obscura,4054.0,
10166,Sternoptyx,pseudobscura,4462.0,Highlight hatchetfish
6969,Sternoptyx,pseudodiaphana,5168.0,False oblique hatchetfish
48002,Sternopygus,aequilabiatus,39524.0,
48006,Sternopygus,arenatus,39524.0,
47903,Sternopygus,astrabes,26457.0,
62033,Sternopygus,branco,52797.0,
58262,Sternopygus,castroi,39524.0,
12224,Sternopygus,macrurus,6329.0,Longtail knifefish
61824,Sternopygus,obtusirostris,52797.0,
48004,Sternopygus,pejeraton,39524.0,
53000,Sternopygus,xingu,30515.0,
53368,Stethaprion,crenatum,36891.0,
51197,Stethaprion,erythrops,6329.0,
8025,Stethojulis,albovittata,36378.0,Bluelined wrasse
7828,Stethojulis,balteata,86689.0,Belted wrasse
5640,Stethojulis,bandanensis,36378.0,Red shoulder wrasse
6633,Stethojulis,interrupta,36378.0,Cutribbon wrasse
12783,Stethojulis,maculata,36378.0,
57372,Stethojulis,marquesensis,36378.0,
57373,Stethojulis,notialis,36378.0,
5641,Stethojulis,strigiventer,36378.0,Three-ribbon wrasse
57374,Stethojulis,terina,36378.0,
6622,Stethojulis,trilineata,36378.0,Three-lined rainbowfish
55194,Stethopristes,eos,9068.0,
59081,Sthenopus,mollis,39602.0,
23791,Stichaeopsis,epallax,559.0,
23792,Stichaeopsis,nana,559.0,
50416,Stichaeopsis,nevelskoi,27683.0,
51672,Stichaeus,fuscus,28170.0,
23789,Stichaeus,grigorjewi,559.0,
23790,Stichaeus,nozawae,559.0,
50415,Stichaeus,ochriamkini,27683.0,
58894,Stichaeus,pulcherrimus,27683.0,
3795,Stichaeus,punctatus,2850.0,Arctic shanny
52482,Sticharium,clarkae,9002.0,Dusky crawler
52478,Sticharium,dorsale,9002.0,Slender snake blenny
53454,Stichonodon,insignis,598.0,
53797,Stictorhinus,potamius,58455.0,
66293,Stigmatochromis,macrorhynchos,87930.0,
66294,Stigmatochromis,melanchros,87930.0,
2210,Stigmatochromis,modestus,5697.0,
2211,Stigmatochromis,pholidophorus,5697.0,Candle hap
2208,Stigmatochromis,pleurospilus,5697.0,
2209,Stigmatochromis,woodi,5697.0,
25115,Stigmatogobius,borneensis,56945.0,
62708,Stigmatogobius,elegans,56945.0,
25118,Stigmatogobius,pleurostigma,56945.0,
25119,Stigmatogobius,sadanundio,56945.0,
25117,Stigmatogobius,sella,43716.0,
62709,Stigmatogobius,signifer,56945.0,
46205,Stigmatopora,argus,5316.0,Spotted pipefish
69299,Stigmatopora,harastii,123272.0,Harasti’s pipefish
46206,Stigmatopora,macropterygia,5316.0,Long-snouted pipefish
63989,Stigmatopora,narinosa,75062.0,Southern Gulf pipefish
46207,Stigmatopora,nigra,5316.0,Wide-bodied pipefish
46208,Stipecampus,cristatus,5316.0,Ring-backed pipefish
66598,Stiphodon,alcedo,90212.0,
46035,Stiphodon,allen,26040.0,Allen's stiphodon
68869,Stiphodon,annieae,100388.0,
59332,Stiphodon,astilbos,87781.0,
46036,Stiphodon,atratus,26040.0,Black stiphodon
51779,Stiphodon,atropurpureus,28731.0,
68421,Stiphodon,aureofuscus,105117.0,
63356,Stiphodon,aureorostrum,58086.0,
46037,Stiphodon,birdsong,26040.0,
23271,Stiphodon,caeruleus,11224.0,
63733,Stiphodon,carisa,74937.0,Lampung Hill-stream Goby
48899,Stiphodon,discotorquatus,26637.0,
22507,Stiphodon,elegans,559.0,
54570,Stiphodon,hydoreibatus,32995.0,
51780,Stiphodon,imperiorientis,28731.0,
60297,Stiphodon,julieni,46975.0,
63593,Stiphodon,kalfatak,72456.0,Kalfatak's stiphodon
46038,Stiphodon,larson,26040.0,
67139,Stiphodon,maculidorsalis,94085.0,
59350,Stiphodon,martenstyni,44827.0,
65166,Stiphodon,mele,82682.0,Mele's stiphodon
61739,Stiphodon,multisquamus,45679.0,
67615,Stiphodon,niraikanaiensis,95104.0,
65395,Stiphodon,oatea,83881.0,
27467,Stiphodon,ornatus,13275.0,
68081,Stiphodon,palawanensis,104909.0,
60083,Stiphodon,pelewensis,42915.0,
51781,Stiphodon,percnopterygionus,28731.0,
48999,Stiphodon,pulchellus,90214.0,
63594,Stiphodon,rubromaculatus,72457.0,
46039,Stiphodon,rutilaureus,26040.0,Golden-red stiphodon
62673,Stiphodon,sapphirinus,56893.0,Sapphire stiphodon
26587,Stiphodon,semoni,26040.0,
47496,Stiphodon,surrufus,26366.0,
48995,Stiphodon,tuivi,26637.0,
54596,Stiphodon,weberi,33064.0,
54597,Stiphodon,zebrinus,33064.0,
23924,Stlengis,distoechus,559.0,
23925,Stlengis,misakia,559.0,
23923,Stlengis,osensis,559.0,
22530,Stokellia,anisodon,11115.0,Stokell's smelt
69936,Stolephorus,acinaces,124189.0,Saber anchovy
560,Stolephorus,advenus,189.0,False Indian anchovy
561,Stolephorus,andhraensis,124189.0,Andhra anchovy
562,Stolephorus,apiensis,128118.0,Samoan anchovy
69116,Stolephorus,babarani,121596.0,Panay anchovy
563,Stolephorus,baganensis,189.0,Bagan anchovy
69956,Stolephorus,balinensis,123745.0,Great anchovy
69958,Stolephorus,belaerius,123745.0,Belair anchovy
70608,Stolephorus,bengalensis,130210.0,Hardenberg’s anchovy
1690,Stolephorus,brachycephalus,189.0,Broadhead anchovy
564,Stolephorus,carpentariae,189.0,Gulf of Carpenteria anchovy
69798,Stolephorus,celsior,123901.0,Rosario anchovy
565,Stolephorus,chinensis,128119.0,China anchovy
566,Stolephorus,commersonnii,123745.0,Commerson's anchovy
69799,Stolephorus,concursus,123901.0,Concourse anchovy
69961,Stolephorus,continentalis,128119.0,
70609,Stolephorus,diabolus,130210.0,Demon anchovy
567,Stolephorus,dubiosus,189.0,Thai anchovy
70610,Stolephorus,eclipsis,130210.0,Eclipse anchovy
70611,Stolephorus,eldorado,130210.0,El Dorado anchovy
69959,Stolephorus,grandis,124636.0,Papuan double-lined anchovy
568,Stolephorus,holodon,189.0,Natal anchovy
569,Stolephorus,indicus,123745.0,Indian anchovy
69960,Stolephorus,insignus,128118.0,Emblem anchovy
571,Stolephorus,insularis,189.0,Hardenberg's anchovy
70032,Stolephorus,leopardus,128127.0,Leopard anchovy
69955,Stolephorus,mercurius,123745.0,Mercury anchovy
573,Stolephorus,multibranchus,189.0,Caroline anchovy
574,Stolephorus,nelsoni,189.0,Nelson's anchovy
575,Stolephorus,pacificus,128127.0,Pacific anchovy
69954,Stolephorus,rex,123745.0,Commerson’s anchovy
576,Stolephorus,ronquilloi,189.0,Ronquillo's anchovy
69957,Stolephorus,scitulus,123745.0,Southern anchovy
60701,Stolephorus,shantungensis,47439.0,
70037,Stolephorus,tamilensis,124512.0,Tamil anchovy
65324,Stolephorus,teguhi,128127.0,Sulawesi anchovy
577,Stolephorus,tri,9822.0,Spined anchovy
578,Stolephorus,waitei,9822.0,Spotty-face anchovy
69434,Stolephorus,zephyrus,123745.0,Zephyr anchovy
1549,Stolothrissa,tanganicae,188.0,Lake Tanganyika sprat
6329,Stomatepia,mariae,5698.0,Nsess
6330,Stomatepia,mongo,5698.0,Mongo
6331,Stomatepia,pindu,5698.0,Pindu
11038,Stomatorhinus,ater,3203.0,
11039,Stomatorhinus,corneti,3203.0,
11040,Stomatorhinus,fuliginosus,3203.0,
11041,Stomatorhinus,humilior,3203.0,
62147,Stomatorhinus,ivindoensis,54500.0,
11042,Stomatorhinus,kununguensis,3203.0,
11043,Stomatorhinus,microps,3203.0,
11044,Stomatorhinus,patrizii,3203.0,
11045,Stomatorhinus,polli,3203.0,
11046,Stomatorhinus,polylepis,3203.0,
11047,Stomatorhinus,puncticulatus,3203.0,
11048,Stomatorhinus,schoutedeni,3203.0,
11049,Stomatorhinus,walkeri,3203.0,
10167,Stomias,affinis,4464.0,Günther's boafish
5155,Stomias,atriventer,2850.0,Black-belly dragonfish
1806,Stomias,boa,4783.0,Boa dragonfish
11717,Stomias,brevibarbatus,4464.0,
55051,Stomias,colubrinus,95830.0,
55049,Stomias,danae,27363.0,
1358,Stomias,ferox,86779.0,
6972,Stomias,gracilis,5169.0,
11718,Stomias,lampropeltis,4464.0,
11719,Stomias,longibarbatus,4464.0,Longbarb scaly dragonfish
10261,Stomias,nebulosus,3980.0,Alcock's boafish
4308,Stonogobiops,dracula,397.0,Dracula shrimp-goby
59348,Stonogobiops,larsonae,75154.0,Larson's shrimpgoby
4309,Stonogobiops,medon,397.0,
4312,Stonogobiops,nematodes,397.0,Filament-finned prawn-goby
27810,Stonogobiops,pentafasciatus,13361.0,
4311,Stonogobiops,xanthorhinicus,397.0,Yellownose prawn-goby
58585,Stonogobiops,yasha,40962.0,Orange-striped shrimpgoby
50494,Storrsia,olsoni,27742.0,
1530,Strangomera,bentincki,188.0,Araucanian herring
10809,Striuntius,lateristriga,7050.0,Spanner barb
12141,Striuntius,lineatus,94476.0,Lined barb
69658,Symphurus,hongae,126065.0,Hong’s tonguefish
57291,Symphurus,insularis,36120.0,
47630,Symphurus,jenynsi,26268.0,Jenyn's tonguefish
47514,Symphurus,kyaropterygium,26268.0,
13645,Symphurus,leeorum,9294.0,Lee's tonguefish
69659,Symphurus,leptosomus,126065.0,Slender tonguefish
68264,Symphurus,leucochilus,96676.0,
8870,Symphurus,ligulatus,6511.0,Elongate tonguesole
69656,Symphurus,longirostris,109580.0,Long-snout tonguefish
57296,Symphurus,lubbocki,10734.0,
58960,Symphurus,luzonensis,36648.0,
61503,Symphurus,macrophthalmus,43689.0,
66306,Symphurus,maculopinnis,87974.0,
59537,Symphurus,maldivensis,30828.0,
61275,Syngnathus,dawsoni,46206.0,
3298,Syngnathus,euchrous,2850.0,Chocolate pipefish
3299,Syngnathus,exilis,2850.0,Barcheek pipefish
3300,Syngnathus,floridae,7251.0,Dusky pipefish
61274,Syngnathus,folletti,46206.0,
3301,Syngnathus,fuscus,6330.0,Northern pipefish
46210,Syngnathus,insulae,5316.0,
3303,Syngnathus,leptorhynchus,2850.0,Bay pipefish
68775,Tarumania,walkerae,116356.0,
52432,Tasmanogobius,gloveri,9002.0,Marine goby
59441,Tasmanogobius,lasti,33839.0,Lagoon goby
47140,Tasmanogobius,lordi,2906.0,Lord's Tasmangoby
15907,Tateurndina,ocellicauda,2847.0,Peacock gudgeon
11269,Tathicarpus,butleri,6993.0,Butler's frogfish
70020,Tatia,akroa,128482.0,
12930,Stromateus,brasiliensis,2806.0,Southwest Atlantic butterfish
